timestamp,window_start_price,window_end_price,next_price,actual_direction,price_change,percent_change,rf_prediction,rf_confidence,rf_correct,xgb_prediction,xgb_confidence,xgb_correct,ensemble_prediction,ensemble_confidence,ensemble_correct
2025-05-02 23:30:00,96688.73,96692.68,96804.32,UP,111.64000000001397,0.11545858486910693,UP,0.5868864256658375,True,UP,0.48691744,True,UP,0.5868864256658375,True
2025-05-02 23:45:00,96614.58,96804.32,96887.14,UP,82.81999999999243,0.08555403312578656,UP,0.59478155831097,True,UP,0.53300375,True,UP,0.59478155831097,True
2025-05-03 00:00:00,96649.01,96887.14,96806.19,DOWN,-80.94999999999709,-0.0835508200572306,DOWN,0.6004258731464615,True,UP,0.20614664,False,DOWN,0.6004258731464615,True
2025-05-03 00:15:00,96715.65,96806.19,96744.77,DOWN,-61.419999999998254,-0.06344635606462588,UP,0.54504043831985,False,UP,0.3281808,False,UP,0.54504043831985,False
2025-05-03 00:30:00,96692.68,96744.77,96669.54,DOWN,-75.23000000001048,-0.07776130947441445,DOWN,0.5088347143053025,True,UP,0.4095394,False,DOWN,0.5088347143053025,True
2025-05-03 00:45:00,96804.32,96669.54,96700.45,UP,30.910000000003492,0.03197491164228514,DOWN,0.5440743080448962,False,UP,0.47365436,True,DOWN,0.5440743080448962,False
2025-05-03 01:00:00,96887.14,96700.45,96570.28,DOWN,-130.16999999999825,-0.13461157626463813,UP,0.5201117281411399,False,UP,0.4995943,False,UP,0.5201117281411399,False
2025-05-03 01:15:00,96806.19,96570.28,96580.02,UP,9.740000000005239,0.010085918773358883,UP,0.5444771266315385,True,UP,0.78640634,True,UP,0.7864063382148743,True
2025-05-03 01:30:00,96744.77,96580.02,96476.0,DOWN,-104.02000000000407,-0.10770343596947286,UP,0.6485505948300065,False,UP,0.7621866,False,UP,0.762186586856842,False
2025-05-03 01:45:00,96669.54,96476.0,96493.94,UP,17.94000000000233,0.0185952983125361,UP,0.6665548022239198,True,UP,0.4549991,True,UP,0.6665548022239198,True
2025-05-03 02:00:00,96700.45,96493.94,96623.17,UP,129.22999999999593,0.13392550868997155,UP,0.661213813963814,True,UP,0.72777003,True,UP,0.7277700304985046,True
2025-05-03 02:15:00,96570.28,96623.17,96664.64,UP,41.470000000001164,0.04291931221051966,UP,0.6561086552336551,True,UP,0.53547186,True,UP,0.6561086552336551,True
2025-05-03 02:30:00,96580.02,96664.64,96568.01,DOWN,-96.63000000000466,-0.09996416476594197,UP,0.7206964383655559,False,UP,0.40897343,False,UP,0.7206964383655559,False
2025-05-03 02:45:00,96476.0,96568.01,96533.51,DOWN,-34.5,-0.03572611675439931,UP,0.6015083176627294,False,UP,0.28805444,False,UP,0.6015083176627294,False
2025-05-03 03:00:00,96493.94,96533.51,96488.99,DOWN,-44.51999999998952,-0.046118700128058666,UP,0.6142128631172749,False,UP,0.5184588,False,UP,0.6142128631172749,False
2025-05-03 03:15:00,96623.17,96488.99,96404.57,DOWN,-84.41999999999825,-0.08749184751545046,UP,0.6831381355572532,False,UP,0.39489776,False,UP,0.6831381355572532,False
2025-05-03 03:30:00,96664.64,96404.57,96400.32,DOWN,-4.25,-0.00440850470055517,UP,0.6867980508054038,False,UP,0.5940913,False,UP,0.6867980508054038,False
2025-05-03 03:45:00,96568.01,96400.32,96337.5,DOWN,-62.820000000006985,-0.06516575878587019,UP,0.7091739526813057,False,UP,0.6394021,False,UP,0.7091739526813057,False
2025-05-03 04:00:00,96533.51,96337.5,96460.73,UP,123.22999999999593,0.12791488257427888,UP,0.7534668819742347,True,UP,0.5972061,True,UP,0.7534668819742347,True
2025-05-03 04:15:00,96488.99,96460.73,96477.98,UP,17.25,0.017882924999634568,UP,0.5258640599596481,True,UP,0.56722593,True,UP,0.5672259330749512,True
2025-05-03 04:30:00,96404.57,96477.98,96561.66,UP,83.68000000000757,0.08673481762367699,UP,0.6960281662781662,True,UP,0.34982508,True,UP,0.6960281662781662,True
2025-05-03 04:45:00,96400.32,96561.66,96519.05,DOWN,-42.61000000000058,-0.0441272447056115,UP,0.658385447885448,False,UP,0.5081451,False,UP,0.658385447885448,False
2025-05-03 05:00:00,96337.5,96519.05,96415.86,DOWN,-103.19000000000233,-0.10691153715251271,UP,0.7090434108375284,False,UP,0.30709228,False,UP,0.7090434108375284,False
2025-05-03 05:15:00,96460.73,96415.86,96536.31,UP,120.44999999999709,0.12492757934223382,UP,0.7191833003597707,True,UP,0.7356958,True,UP,0.7356957793235779,True
2025-05-03 05:30:00,96477.98,96536.31,96588.61,UP,52.30000000000291,0.054176506228592027,UP,0.5709121989121989,True,UP,0.31417072,True,UP,0.5709121989121989,True
2025-05-03 05:45:00,96561.66,96588.61,96417.14,DOWN,-171.47000000000116,-0.1775261078920187,UP,0.7393050519741696,False,UP,0.38435054,False,UP,0.7393050519741696,False
2025-05-03 06:00:00,96519.05,96417.14,96337.81,DOWN,-79.33000000000175,-0.08227790204107044,UP,0.7717924273438977,False,UP,0.4074302,False,UP,0.7717924273438977,False
2025-05-03 06:15:00,96415.86,96337.81,96196.01,DOWN,-141.8000000000029,-0.14719039180982307,UP,0.6459322499396027,False,UP,0.46884057,False,UP,0.6459322499396027,False
2025-05-03 06:30:00,96536.31,96196.01,96320.0,UP,123.99000000000524,0.1288930798689106,UP,0.6352349545878958,True,UP,0.65929073,True,UP,0.6592907309532166,True
2025-05-03 06:45:00,96588.61,96320.0,96183.5,DOWN,-136.5,-0.14171511627906977,UP,0.5879867583396995,False,UP,0.7308222,False,UP,0.7308222055435181,False
2025-05-03 07:00:00,96417.14,96183.5,96246.74,UP,63.24000000000524,0.06574932290882037,UP,0.5631921224200636,True,UP,0.1949004,True,UP,0.5631921224200636,True
2025-05-03 07:15:00,96337.81,96246.74,96212.0,DOWN,-34.74000000000524,-0.03609472902667169,UP,0.5400818160597572,False,UP,0.47169513,False,UP,0.5400818160597572,False
2025-05-03 07:30:00,96196.01,96212.0,96347.05,UP,135.0500000000029,0.14036710597430976,UP,0.5892564192343603,True,DOWN,0.90230834,False,DOWN,0.9023083448410034,False
2025-05-03 07:45:00,96320.0,96347.05,96322.68,DOWN,-24.370000000009895,-0.02529397630753603,UP,0.5405818160597572,False,UP,0.6160666,False,UP,0.616066575050354,False
2025-05-03 08:00:00,96183.5,96322.68,96160.01,DOWN,-162.66999999999825,-0.16888026786629926,UP,0.5804349906629318,False,DOWN,0.85413146,True,DOWN,0.8541314601898193,True
2025-05-03 08:15:00,96246.74,96160.01,96353.38,UP,193.3700000000099,0.20109190920426268,UP,0.6013556255835667,True,UP,0.6724929,True,UP,0.6724929213523865,True
2025-05-03 08:30:00,96212.0,96353.38,96362.02,UP,8.639999999999418,0.008966992128350264,UP,0.5834209213988625,True,DOWN,0.8868535,False,DOWN,0.8868535161018372,False
2025-05-03 08:45:00,96347.05,96362.02,96281.0,DOWN,-81.02000000000407,-0.08407876879293737,UP,0.5521781364060775,False,UP,0.32061705,False,UP,0.5521781364060775,False
2025-05-03 09:00:00,96322.68,96281.0,96232.97,DOWN,-48.029999999998836,-0.04988523176950679,UP,0.716420886303239,False,UP,0.49762625,False,UP,0.716420886303239,False
2025-05-03 09:15:00,96160.01,96232.97,96325.4,UP,92.42999999999302,0.09604816311913995,UP,0.590154326882268,True,UP,0.2524671,True,UP,0.590154326882268,True
2025-05-03 09:30:00,96353.38,96325.4,96255.64,DOWN,-69.75999999999476,-0.07242118901140797,UP,0.5187323322102734,False,UP,0.34018382,False,UP,0.5187323322102734,False
2025-05-03 09:45:00,96362.02,96255.64,96254.01,DOWN,-1.6300000000046566,-0.0016934072642441071,UP,0.5519508636788047,False,DOWN,0.8471049,True,DOWN,0.8471049070358276,True
2025-05-03 10:00:00,96281.0,96254.01,96229.8,DOWN,-24.20999999999185,-0.02515219885383669,UP,0.5526849906629319,False,UP,0.5987294,False,UP,0.5987293720245361,False
